ConsumerReportCount,_c1,_c16,_c17
62,8,MSP,IDA
31,8,PHL,SAT
1,8,RIC,JAX
29,8,PHL,SMF
26,8,ORD,GPT
475,8,DEN,CID
880,8,PHX,COS
675,8,BNA,DCA
505,8,CID,DEN
4599,8,MCO,PHL
1246,8,CLT,SFO
310,8,BNA,SEA
712,8,HOU,BHM
5608,8,HOU,MSY
155,8,SAN,SAT
1497,8,STL,TPA
984,8,MSP,GEG
1318,8,DTW,ORF
206,8,MEM,GRR
3021,8,IAH,DTW
1037,8,LAX,KOA
1201,8,DEN,GEG
1863,8,TPA,IAH
842,8,CVG,SAT
609,8,BOS,ORF
754,8,COS,LAX
1318,8,RNO,DFW
1465,8,IAH,IND
235,8,ORD,OGG
340,8,BOS,PHF
31,8,DAY,MIA
551,8,SDF,EWR
248,8,CEC,SFO
626,8,SFO,CIC
635,8,MSO,DEN
2,8,SUN,TWF
156,8,OAK,HNL
93,8,GEG,PSC
243,8,CVG,HOU
150,8,MIA,MDW
1,8,LNK,OMA
1,8,PSC,PDX
82,8,ONT,OMA
99,8,ONT,MRY
1,8,RIC,RDU
506,8,MCO,BHM
1542,8,CLE,BNA
359,8,PIT,CAK
1065,8,BNA,PHX
1187,8,ISP,MDW
1011,8,LAS,OMA
685,8,MCO,SDF
1961,8,MDW,OMA
2899,8,DTW,PHX
5059,8,MSP,ATL
377,8,MBS,MSP
6747,8,SEA,SFO
2953,8,SLC,ORD
2478,8,JFK,MIA
3250,8,LGA,FLL
1204,8,SLC,HLN
1522,8,LAW,DFW
1674,8,RST,ORD
772,8,RDU,STL
864,8,MLI,STL
340,8,WRG,KTN
2853,8,SEA,SAN
403,8,LAS,LGB
334,8,IAH,TLH
1211,8,SGU,SLC
433,8,SLC,WYS
116,8,XNA,SLC
57,8,OAK,TUS
272,8,MEM,ICT
62,8,CVG,PHF
540,8,MEM,BOS
332,8,SEA,CLE
989,8,PHL,ROC
874,8,MCI,ABQ
3322,8,SLC,SEA
2515,8,GRR,DTW
975,8,ATL,PDX
356,8,BGR,LGA
1857,8,BOS,MIA
1717,8,DFW,HSV
700,8,STL,PDX
1167,8,EWR,MSY
510,8,PIA,ATL
849,8,MKE,CLE
340,8,HDN,DEN
85,8,ACY,ATL
120,8,PWM,DCA
90,8,GSP,MCO
105,8,CLE,BHM
14,8,LGA,SLC
117,8,SAN,BOI
30,8,LAX,MFE
201,8,OAJ,ATL
121,8,CHS,DTW
10082,8,DCA,LGA
1368,8,PIT,MSP
695,8,GSO,PHL
660,8,SAN,PIT
908,8,PHL,PWM
846,8,BNA,BHM
1845,8,SEA,RNO
3365,8,BUF,ORD
1329,8,IAD,MIA
508,8,PIT,AVP
3472,8,MCI,ATL
844,8,SJC,ATL
895,8,SLC,OKC
1735,8,CAK,ATL
1689,8,MYR,ATL
828,8,CRW,ATL
1,8,ILM,MCN
202,8,EWR,MSN
235,8,SLC,BFL
360,8,SPI,ORD
150,8,MLI,DEN
157,8,MCO,RIC
210,8,STL,SHV
62,8,SAV,MIA
201,8,ATL,OAJ
1467,8,RDU,BNA
58,8,BDL,CMH
2107,8,HOU,CRP
1513,8,MCO,IND
952,8,MCO,MHT
791,8,PVD,TPA
1183,8,LGA,MEM
1242,8,MSP,IAD
1949,8,DFW,PDX
173,8,FLL,RDU
1328,8,MIA,TPA
328,8,STL,RIC
228,8,DAY,IAD
71,8,SAN,HOU
125,8,JFK,SAV
2,8,SMF,RDD
1,8,RIC,PWM
184,8,MEM,HSV
186,8,MEM,TLH
62,8,MSN,MEM
62,8,DEN,AMA
1469,8,DEN,CVG
2969,8,DFW,CVG
2091,8,ABQ,LAS
972,8,LAS,AUS
341,8,PHX,SDF
4039,8,SNA,PHX
413,8,MIA,JAX
2253,8,BOS,MSP
1495,8,RDU,DTW
1891,8,ORD,RIC
3996,8,DFW,SEA
3782,8,JFK,MCO
3645,8,LAX,SBA
1641,8,OKC,ORD
540,8,ATL,FWA
123,8,PWM,CLT
124,8,PNS,CVG
1,8,CAE,JFK
94,8,FLL,PVD
807,8,STL,MKE
53,8,DCA,HOU
124,8,CHS,JFK
63,8,SLC,SGF
1,8,SBA,COS
10,8,LAS,PBI
121,8,DTW,JAN
91,8,AUS,CLT
139,8,MKE,GRR
1150,8,SJU,BOS
3533,8,DFW,CLT
1905,8,ELP,DAL
2638,8,CLT,RDU
1938,8,RNO,LAX
2469,8,SFO,MSP
887,8,SEA,HNL
71,8,DTW,SJU
1667,8,LEX,ATL
741,8,BOS,RSW
1476,8,DFW,FSM
1639,8,CLE,PHL
67,8,BFL,LAS
170,8,ELP,SLC
182,8,DEN,MFR
829,8,DEN,FSD
85,8,ERI,ATL
883,8,CID,STL
75,8,MDW,SJU
25,8,SFO,PIE
1,8,OGD,SLC
105,8,COS,SMF
82,8,SAN,OKC
150,8,SDF,RDU
139,8,DTW,AVL
104,8,BDL,IND
730,8,MEM,BHM
2936,8,ORD,CID
884,8,PWM,CVG
1096,8,PIT,LAS
714,8,CLT,MDT
3275,8,CLT,PHL
2397,8,PHL,PHX
248,8,BUF,PHX
1810,8,MCO,MDW
495,8,PHX,PVD
1332,8,EWR,MEM
798,8,BOS,SLC
1701,8,PIA,ORD
3246,8,ELP,DFW
929,8,DHN,ATL
124,8,OGG,ORD
498,8,BTV,BOS
284,8,JFK,PHL
279,8,BQN,JFK
267,8,DEN,CAK
585,8,IAH,AMA
445,8,CLE,CMH
62,8,IAD,DAB
646,8,FAT,DEN
103,8,EGE,ORD
124,8,CVG,TLH
153,8,BHM,DAL
1,8,BOI,FSD
403,8,BDL,BNA
421,8,CVG,COS
997,8,TPA,DEN
341,8,BNA,OAK
544,8,MAF,ABQ
279,8,MCI,SMF
498,8,SAT,MCO
5030,8,SEA,OAK
2074,8,SMF,PDX
3921,8,DFW,DTW
1076,8,MCI,MEM
396,8,SAT,DTW
754,8,BDL,FLL
2918,8,ORD,RDU
334,8,TUS,SEA
1666,8,BNA,IAH
525,8,CLE,FLL
588,8,SAV,EWR
186,8,TPA,GPT
208,8,DFW,MLI
780,8,CLE,MCI
397,8,AVL,EWR
985,8,IAH,LIT
454,8,LGA,SAV
307,8,ABQ,SFO
2,8,MSO,IDA
1,8,ICT,SPI
150,8,MSN,ATL
62,8,MSN,MCI
124,8,SWF,DTW
162,8,DTW,BGR
86,8,CHA,MEM
5,8,BUF,RSW
31,8,DTW,CRW
2811,8,ATL,BNA
1062,8,LAS,BNA
583,8,BNA,CMH
2198,8,MDW,CMH
665,8,ABQ,CVG
433,8,SRQ,CVG
548,8,ABQ,LBB
248,8,IND,MSY
8890,8,SJC,LAX
2578,8,STL,MCO
2127,8,DCA,JFK
3485,8,MSP,EWR
3285,8,DFW,MEM
644,8,MEM,GPT
2167,8,LAX,OGG
1491,8,DEN,SAT
1953,8,RIC,ORD
10686,8,ORD,LGA
2421,8,ONT,DFW
3109,8,TUL,DFW
628,8,BOS,SJC
1107,8,ORD,SWF
702,8,PDX,STL
190,8,HNL,STL
395,8,CLE,RSW
1237,8,EWR,JAX
576,8,OGG,KOA
432,8,CMH,CLE
371,8,IAH,MLU
311,8,CVG,MYR
56,8,FSD,ATL
188,8,DAY,DEN
31,8,PVD,BGR
248,8,MHT,LGA
91,8,DEN,RDU
14,8,ATL,FCA
57,8,ORD,MOB
93,8,DFW,GJT
26,8,DCA,XNA
991,8,RNO,BOI
3941,8,BWI,BOS
479,8,BOS,BUF
1549,8,BNA,CLE
1726,8,SAV,CLT
2712,8,IAH,DCA
979,8,MDW,MHT
851,8,MSY,LAX
2083,8,PDX,SMF
1695,8,PHX,MDW
744,8,BWI,JFK
4077,8,IAD,LAX
4940,8,FLL,ATL
4254,8,ATL,JAX
1703,8,ABI,DFW
2218,8,DFW,LBB
172,8,RDU,FLL
2621,8,COS,DFW
1346,8,EWR,MDW
1645,8,IAH,SNA
217,8,CVG,MLI
134,8,IAD,CHO
13,8,LGB,ONT
361,8,CHS,IAH
641,8,BTV,EWR
159,8,BRW,ANC
93,8,JFK,SDF
62,8,PNS,JFK
57,8,MCI,TUS
186,8,MCO,SWF
87,8,GCC,DEN
36,8,BGR,JFK
196,8,SAN,CLE
1383,8,RSW,CLT
1471,8,TPA,CVG
2838,8,TPA,PHL
784,8,PIT,SEA
402,8,BNA,BDL
3232,8,BUR,SMF
1679,8,SLC,ABQ
280,8,PVD,JFK
1622,8,DTW,MSN
44,8,SJU,MEM
4927,8,DEN,SFO
973,8,ORD,JFK
319,8,LGA,PVD
1055,8,SJU,FLL
1057,8,FLL,SJU
1,8,GRR,CHA
453,8,DFW,MLU
375,8,IAD,CRW
428,8,BWI,DAY
780,8,MCI,CLE
550,8,IAH,RIC
433,8,IAH,GSP
62,8,CMI,ATL
52,8,TUS,EWR
553,8,DFW,LFT
31,8,LEX,FLL
62,8,TPA,TYS
71,8,LAX,OKC
144,8,RDU,MKE
4,8,BIL,SFO
62,8,SEA,AUS
16,8,TUS,OMA
5186,8,ATL,BOS
2770,8,TPA,BWI
975,8,DCA,CMH
2115,8,PIT,IAH
372,8,ABQ,MDW
1125,8,MDW,HOU
1924,8,MDW,SDF
85,8,MEM,SAN
5156,8,ORD,PHX
3591,8,IAH,PHX
1113,8,BMI,ORD
1411,8,STL,SFO
239,8,BQN,EWR
435,8,FLO,ATL
927,8,ATL,MLI
190,8,DAY,MCO
482,8,ORD,SAV
304,8,ROA,IAD
62,8,MDW,SNA
754,8,XNA,IAH
26,8,SAT,IAD
186,8,MEM,MOB
646,8,ORD,BOI
527,8,PIT,DAY
1287,8,PIT,DEN
3243,8,PHL,DTW
703,8,ABQ,OAK
341,8,HOU,LIT
113,8,SAT,RDU
3249,8,ORD,GRR
3269,8,DFW,LIT
1152,8,DFW,SJU
2611,8,SEA,SNA
334,8,SEA,TUS
644,8,ATL,EVV
550,8,BWI,ROC
81,8,MLI,MCO
464,8,IAD,BTV
160,8,OGG,SEA
239,8,HOU,DEN
196,8,LEX,CLE
128,8,PDX,PHL
60,8,AZO,ATL
4,8,BTV,HPN
116,8,MSY,MCI
22,8,LAS,YUM
184,8,DTW,CAK
78,8,MKE,FNT
309,8,JAN,BHM
1378,8,DCA,CLE
429,8,TRI,CLT
438,8,LIT,CVG
1756,8,BDL,PHL
1526,8,MCI,LAX
310,8,TPA,AUS
1680,8,CMH,DTW
709,8,MEM,MIA
1077,8,IND,MEM
5472,8,ORD,SEA
747,8,CVG,ORF
1781,8,JFK,ATL
1584,8,DFW,SPS
320,8,PVD,LGA
278,8,JFK,STT
1164,8,JAC,SLC
873,8,DFW,PNS
137,8,TPA,TLH
677,8,BNA,IAD
254,8,IPL,LAX
360,8,ORD,SPI
62,8,MIA,SAV
261,8,EFD,IAH
2,8,ELP,COS
117,8,RDU,MSY
77,8,LAX,EUG
161,8,MKE,BDL
62,8,SLC,MTJ
962,8,PHL,MSY
476,8,IND,MCI
310,8,SEA,MCI
2203,8,MSP,SFO
2042,8,MEM,IAH
465,8,SJC,IAD
2198,8,DEN,OAK
3106,8,HPN,ORD
1924,8,ATL,SAN
217,8,SLC,HNL
5754,8,DFW,AUS
2039,8,OAK,DFW
453,8,LGA,ORF
644,8,STL,SNA
1035,8,CMH,IAH
1007,8,GPT,IAH
185,8,MCO,PHF
331,8,ROC,MCO
337,8,CVG,SGF
419,8,CID,MSP
793,8,IAH,JAN
259,8,PWM,CLE
962,8,TWF,SLC
546,8,SLC,OMA
111,8,SDF,PHL
432,8,MDW,SFO
84,8,IAH,SJT
1,8,DEN,FWA
29,8,DAY,TPA
18,8,LAS,GRR
62,8,BHM,RDU
2,8,PVD,BOS
91,8,OKC,DTW
51,8,MSP,CPR
83,8,PNS,MCO
31,8,FLL,SYR
341,8,ANC,CDV
1408,8,LAX,CLT
1693,8,MSP,CLT
1238,8,LAS,CMH
761,8,SAN,CVG
1306,8,CMH,PHL
1625,8,BWI,RDU
1875,8,OMA,PHX
615,8,FCA,MSP
4589,8,DEN,IAH
3739,8,ATL,STL
4842,8,ATL,FLL
1222,8,OMA,ATL
1511,8,SEA,ONT
3542,8,SAT,IAH
1,8,LFT,MCN
814,8,JFK,SYR
853,8,ORD,ABE
94,8,SLC,FAI
1253,8,PHL,MDW
27,8,ERI,CLE
5,8,CLT,OAJ
211,8,IAD,MYR
106,8,SLC,FAR
109,8,MSN,LGA
43,8,ORD,FCA
490,8,ISP,BNA
2152,8,DFW,CLE
80,8,GSO,DCA
1509,8,BWI,SDF
2699,8,PDX,LAS
4577,8,SNA,SJC
746,8,JFK,CLE
728,8,RST,MSP
1644,8,DTW,MBS
146,8,SEA,BWI
2857,8,MSY,DFW
686,8,DFW,SAV
1075,8,BWI,MIA
583,8,IAH,JFK
3969,8,MSY,IAH
1,8,PHL,MCN
486,8,CVG,AZO
1186,8,ORD,MLI
93,8,BGM,IAD
56,8,ATL,BUR
565,8,MDT,CVG
81,8,BDL,RSW
799,8,MOD,SFO
261,8,SGF,ATL
127,8,CLE,PIT
52,8,LGA,SYR
180,8,SNA,RNO
93,8,SNA,OGG
113,8,ILE,IAH
76,8,EWR,HSV
6,8,SJU,PIE
1,8,PSP,FAT
115,8,MCI,MSY
31,8,PHL,AUS
1,8,ICT,OKC
31,8,CHS,CLE
1777,8,CVG,BOS
2835,8,SJC,BUR
341,8,YAK,CDV
6979,8,ORD,DEN
1575,8,PHL,SJU
1929,8,DAL,ELP
806,8,JAX,TPA
341,8,LIT,HOU
2142,8,LIT,STL
341,8,MAF,LAS
2471,8,PDX,SLC
666,8,SAT,HRL
1827,8,IND,MSP
341,8,MSP,TUS
11589,8,LAX,SFO
341,8,PBI,ORD
3995,8,SJU,JFK
1666,8,ATL,JFK
7963,8,ATL,EWR
790,8,PWM,ORD
950,8,RSW,EWR
661,8,SLC,LGB
217,8,SMF,MDW
927,8,SLC,PIH
895,8,SBP,SFO
23,8,IAH,HOU
54,8,MCI,CMH
31,8,DTW,RST
1671,8,IAH,BNA
1475,8,DSM,DEN
1287,8,MCO,MCI
124,8,OAK,MSY
188,8,HOU,OAK
2128,8,JFK,RDU
3025,8,MEM,ORD
3248,8,ATL,RSW
432,8,LGA,XNA
2922,8,MIA,IAH
486,8,AZO,CVG
1150,8,SGF,ORD
124,8,ROC,DFW
77,8,LAS,EUG
382,8,FSD,CVG
373,8,SBA,DEN
549,8,DEN,SGF
1,8,SLC,SPS
1,8,FSD,RFD
93,8,STL,SRQ
292,8,SYR,MCO
32,8,SAN,ONT
4,8,SFO,LGA
31,8,SCE,ATL
18,8,CLT,SMF
57,8,ATL,LAW
766,8,MSP,BUF
417,8,ROA,CLT
1252,8,SFO,CLT
523,8,MCI,DCA
1173,8,STL,PIT
310,8,MCI,SEA
1685,8,STL,OMA
697,8,DTW,RSW
907,8,GSP,DTW
452,8,LIH,SFO
7030,8,SEA,LAX
1466,8,TPA,IAD
2282,8,ATL,TLH
1709,8,SNA,SLC
1872,8,IND,DFW
1248,8,BUR,SEA
589,8,EWR,SAV
1529,8,IAH,LFT
3601,8,IAH,SAT
1314,8,IND,EWR
1409,8,IND,IAH
495,8,CVG,EVV
845,8,TOL,CVG
372,8,OAK,BOS
123,8,CMI,DFW
321,8,SDF,MEM
925,8,DRO,DEN
448,8,TUL,CVG
108,8,IPL,YUM
1080,8,ONT,LAX
32,8,PIT,MYR
93,8,ELP,TUS
31,8,AUS,MIA
56,8,MKE,DCA
2,8,EUG,MFR
1,8,FAT,MRY
52,8,LGB,FAT
26,8,FNT,LGA
1066,8,PHX,BOS
272,8,DCA,CHS
11,8,HRL,DAL
1423,8,TUL,DEN
595,8,BTV,PHL
1248,8,DEN,PIT
2522,8,BWI,ISP
738,8,LAX,HOU
676,8,MDW,JAN
413,8,JAX,MIA
388,8,DTW,FWA
486,8,HPN,DTW
1208,8,ORD,MHT
5115,8,BOS,IAD
577,8,PIT,ABE
1154,8,GRR,CVG
525,8,EWR,SAT
1201,8,IAD,IAH
575,8,IAH,HNL
89,8,IAH,OGG
145,8,TPA,SLC
793,8,JAN,IAH
193,8,TYS,LGA
63,8,SAV,BOS
124,8,LIT,SLC
84,8,ABI,IAH
1,8,AUS,BHM
108,8,OKC,MSP
53,8,MKE,DAY
3521,8,ORD,BWI
2078,8,JAX,CLT
6820,8,LAX,DEN
387,8,PIT,RSW
1255,8,ELP,SAT
1802,8,MDW,MCO
1238,8,CMH,MSP
747,8,PDX,DTW
4214,8,LAX,ATL
1489,8,PVD,ATL
967,8,AUS,SJC
2711,8,DCA,IAH
736,8,DAL,MCI
66,8,RNO,MDW
895,8,PDX,RDM
334,8,BOS,ROC
62,8,JAX,PNS
296,8,DAY,PHL
449,8,JFK,JAX
143,8,ONT,ABQ
62,8,AUS,OKC
3246,8,IAH,DAL
397,8,ROC,DCA
1570,8,IND,DEN
951,8,LGA,RIC
883,8,ABQ,MCI
5692,8,PHX,ABQ
909,8,DTW,JAX
1000,8,MKE,MEM
2628,8,DEN,DTW
1942,8,SFO,MFR
645,8,CVG,PBI
1057,8,CVG,BHM
2049,8,IAH,SLC
1492,8,DFW,SDF
712,8,OTZ,OME
387,8,ATL,HNL
727,8,DFW,MOB
185,8,MGM,DFW
237,8,LGA,MCI
279,8,SEA,MIA
150,8,FNT,MSP
1041,8,GJT,DEN
1435,8,SLC,IDA
62,8,ELP,STL
62,8,CVG,BIL
118,8,CVG,VPS
71,8,IAH,TXK
9,8,LAS,DSM
7,8,LAS,FSD
116,8,MRY,SAN
135,8,MEM,DSM
1240,8,LAX,CLE
873,8,TPA,CLE
612,8,CLT,SRQ
464,8,BWI,AUS
365,8,JAX,MSY
4753,8,MCI,MDW
272,8,MCI,RDU
1852,8,PHX,HOU
5758,8,PHX,SLC
308,8,MSP,PVD
1139,8,ANC,ORD
2625,8,ORD,PVD
1232,8,HLN,SLC
2355,8,CVG,LGA
2353,8,MOB,ATL
1539,8,CVG,MCO
1391,8,DFW,MAF
2244,8,ICT,DFW
1057,8,DFW,CID
1254,8,BHM,DFW
442,8,DLG,ANC
603,8,ONT,PDX
769,8,MLU,ATL
418,8,BWI,MKE
1899,8,BUF,JFK
183,8,CLE,LEX
244,8,CVG,ACY
365,8,BGR,CVG
252,8,LAX,BOI
102,8,ORD,EGE
337,8,BWI,MEM
44,8,LAS,PIE
124,8,JFK,CHS
1,8,FLL,RSW
146,8,MKE,RDU
31,8,LIH,SEA
1157,8,MCI,CLT
1811,8,LGA,CMH
2707,8,BNA,MDW
2403,8,MKE,MSP
2580,8,MCI,MSP
2449,8,ORD,TPA
8438,8,ATL,ORD
3776,8,BDL,ORD
1764,8,LGA,PBI
5053,8,ATL,IAH
1651,8,SLC,MSO
3783,8,MCO,JFK
1594,8,SMF,DFW
897,8,SGF,STL
1,8,OAK,ABI
829,8,RSW,JFK
782,8,CAE,CVG
1767,8,DEN,MDW
207,8,MLI,DFW
557,8,JFK,BUR
754,8,IND,CLE
1156,8,RAP,DEN
384,8,ABE,CVG
1151,8,LAX,CLD
111,8,KOA,ORD
31,8,LIT,HSV
31,8,MIA,AUS
1,8,BOI,IDA
164,8,IND,BOS
10,8,GTF,ORD
28,8,MEM,LEX
403,8,FLL,BNA
5183,8,SEA,DEN
2353,8,PIT,EWR
958,8,CMH,BWI
124,8,PBI,BNA
3373,8,PHX,PDX
865,8,SAN,MDW
1517,8,JFK,DTW
5906,8,ORD,IAH
703,8,MCO,SLC
662,8,IAD,SLC
618,8,ORF,BOS
274,8,OTZ,ANC
1333,8,FAI,SEA
1324,8,IAH,JAX
341,8,SAN,BWI
226,8,AVL,IAH
293,8,SBP,PHX
113,8,MKE,BOS
116,8,LGA,MKE
228,8,MEM,XNA
217,8,SMF,LGB
50,8,ONT,TUL
31,8,SPI,IAD
110,8,SLC,YKM
8,8,LAS,DAY
158,8,MSP,MLI
121,8,MEM,CHS
93,8,FLL,SWF
61,8,RKS,DEN
31,8,MQT,MKE
4207,8,ORD,CMH
1660,8,PVD,MCO
3994,8,RNO,LAS
3271,8,SEA,SLC
3841,8,SJC,PHX
794,8,TPA,JAX
1497,8,TPA,STL
2827,8,MSP,SEA
2270,8,ALB,ORD
311,8,OKC,TUL
2940,8,BHM,ATL
620,8,PHX,GEG
1701,8,DFW,ABI
2662,8,DFW,OKC
852,8,DFW,GGG
2913,8,EWR,MIA
1305,8,BTR,IAH
435,8,CRW,CVG
124,8,PSE,JFK
418,8,AVP,ATL
888,8,GJT,SLC
31,8,SJC,MIA
199,8,IAH,ACT
144,8,TYR,IAH
126,8,FLL,TLH
52,8,DSM,CLE
248,8,DFW,BUF
712,8,PVD,CLE
356,8,CHA,CLT
835,8,ALB,PIT
1378,8,CLT,RSW
1376,8,BWI,LAS
279,8,LAS,BUF
3026,8,SNA,LAS
1812,8,SEA,DTW
1449,8,MCI,DTW
1158,8,BNA,MSP
790,8,PHL,MEM
988,8,PIT,BDL
249,8,SAT,AUS
540,8,BOI,PHX
2243,8,SBP,LAX
2939,8,DCA,MIA
1330,8,TPA,MIA
468,8,ATL,EYW
1071,8,RIC,EWR
113,8,OGG,SLC
93,8,LAS,PVD
217,8,MDW,SMF
344,8,ORF,CLE
344,8,CLE,ORF
62,8,SLC,DSM
62,8,PNS,JAN
52,8,ONT,OKC
51,8,TUL,ONT
114,8,RDU,IND
4860,8,OAK,BUR
2443,8,BWI,BDL
921,8,FLL,ISP
341,8,MCI,PDX
3871,8,MCI,STL
688,8,SDF,MCO
3864,8,STL,MCI
696,8,TPA,IND
1060,8,TUL,MCI
364,8,TPA,HOU
926,8,MSP,RDU
1311,8,DTW,ALB
511,8,SBN,DTW
30,8,BZN,DTW
5738,8,STL,ORD
5248,8,DEN,LAS
1268,8,PHL,ALB
2430,8,SRQ,ATL
732,8,CVG,FLL
278,8,BDL,PHX
897,8,STL,SGF
713,8,STL,BDL
137,8,FAI,SCC
942,8,MHT,EWR
317,8,RSW,DCA
672,8,CLE,MHT
512,8,FLG,PHX
182,8,HVN,CVG
4,8,MCO,OMA
117,8,SAN,COS
105,8,PHL,MKE
55,8,SLC,CLT
47,8,DTW,LNK
62,8,SRQ,JFK
82,8,CLE,OMA
2,8,ABE,LGA
62,8,SLC,ACV
25,8,LAX,DSM
26,8,LGA,FNT
1852,8,ALB,BWI
1350,8,DCA,MCO
1771,8,ABQ,SLC
1679,8,BWI,BUF
1284,8,ELP,AUS
935,8,IND,LAS
4171,8,STL,DTW
1578,8,MSP,MCO
465,8,MEM,JAX
4229,8,LAX,EWR
984,8,SJC,IAH
3676,8,MCO,DFW
5825,8,MIA,ATL
1041,8,CVG,RIC
2981,8,LAS,JFK
681,8,GRR,DFW
433,8,XNA,LGA
1178,8,BNA,LGA
93,8,EWR,ANC
3789,8,IAH,LAX
444,8,CHS,DFW
10,8,DFW,MYR
498,8,BOS,BTV
101,8,MIA,ORF
93,8,SWF,IAD
233,8,CLE,SAT
31,8,PBI,SRQ
62,8,SJC,TUS
155,8,JFK,GSO
1,8,BZN,PIH
81,8,MCI,ONT
62,8,GSO,MSP
3179,8,DTW,BNA
675,8,JAN,BWI
1941,8,CLT,CHS
335,8,DAY,CLT
303,8,DTW,DAY
2841,8,BUR,SJC
1043,8,CMH,TPA
1290,8,MCO,ISP
2634,8,DTW,IND
3230,8,MSP,STL
1174,8,OGG,SFO
1922,8,LAX,MCO
1905,8,RNO,SFO
476,8,FLL,LAS
2069,8,SGF,DFW
536,8,ORD,CHA
1944,8,DFW,MDW
758,8,GRR,ATL
193,8,MDW,ORF
155,8,HNL,OAK
110,8,CID,ATL
31,8,PHL,SNA
124,8,BGM,DTW
75,8,DTW,SCE
6,8,MSP,SAV
395,8,SJU,BWI
2563,8,DTW,CLT
1667,8,CMH,CVG
972,8,AUS,LAS
1454,8,BNA,RDU
2571,8,DAL,TUL
2583,8,MCO,STL
399,8,TPA,MCI
4493,8,EWR,DTW
1116,8,DCA,MEM
1126,8,MEM,MSY
7863,8,ATL,LGA
258,8,LAX,CMH
603,8,PDX,ONT
520,8,DFW,LEX
455,8,CHO,ATL
31,8,FLL,MIA
551,8,HSV,CVG
28,8,CVG,PFN
634,8,SLC,RAP
344,8,DEN,SBA
398,8,SBN,PIT
82,8,OKC,SAN
99,8,MRY,ONT
27,8,LIT,MCO
9,8,SFO,BZN
162,8,BGR,DTW
31,8,MKE,MQT
548,8,MEM,BTR
511,8,SYR,DCA
705,8,BHM,TPA
4090,8,MDW,STL
1578,8,MCO,MSP
9237,8,LAX,ORD
1364,8,IAD,SEA
341,8,SFO,MCO
1906,8,SFO,RNO
3743,8,STL,ATL
1473,8,CVG,TPA
1371,8,PSC,SLC
680,8,DFW,GRR
3109,8,DFW,TUL
837,8,ORD,ELP
690,8,ABY,ATL
395,8,IAD,HPN
31,8,DFW,GRB
184,8,SAT,MDW
426,8,ICT,PHX
235,8,BFL,SLC
166,8,LAX,BDL
124,8,BDL,SFO
154,8,SDF,DCA
177,8,VCT,IAH
431,8,SFO,MDW
108,8,AUS,ONT
62,8,AUS,TUL
61,8,FLL,PHF
1608,8,CLT,BNA
993,8,PHL,DCA
1190,8,DCA,PVD
2143,8,BWI,FLL
3695,8,ONT,SMF
2684,8,LAX,MSP
1207,8,LIT,MEM
4307,8,SFO,PDX
4856,8,DEN,ATL
2769,8,ATL,IND
5753,8,AUS,DFW
1181,8,ATL,OKC
1489,8,JFK,PBI
643,8,MCN,ATL
1,8,HTS,CRW
180,8,STL,ANC
101,8,CVG,HNL
430,8,MKE,DEN
939,8,PIH,SLC
763,8,SLC,CPR
378,8,PSP,DEN
216,8,ITH,ELM
63,8,SAT,OKC
7,8,LGA,STT
48,8,BJI,MSP
5,8,LAX,BZN
10,8,ORD,GTF
1526,8,PBI,CLT
1522,8,IND,MDW
848,8,MDW,SEA
363,8,ALB,JFK
2473,8,MSP,MCI
1416,8,DTW,SYR
1112,8,DLH,MSP
620,8,JFK,MSP
3184,8,TUS,PHX
1064,8,BOS,PHX
9427,8,SAN,LAX
757,8,PWM,LGA
248,8,SJC,HNL
4533,8,EWR,DFW
1675,8,ORD,RST
1993,8,SAN,IAH
331,8,MCO,ROC
2256,8,IAD,EWR
1277,8,MLI,ORD
461,8,GRK,IAH
669,8,ATW,ORD
233,8,CMH,JFK
34,8,OGG,LAS
59,8,OKC,BWI
2,8,MFR,ACV
91,8,BWI,BTV
837,8,BHM,BNA
1,8,MLI,CID
646,8,BUF,CVG
2197,8,LGA,CVG
271,8,CHS,DCA
2914,8,IAD,DEN
1358,8,CLE,PHX
389,8,JFK,BDL
1779,8,IAD,JFK
3021,8,PHX,MSP
8286,8,ORD,ATL
2921,8,ORD,SLC
1242,8,SHV,ATL
1057,8,CID,DFW
1120,8,STL,JFK
3374,8,EWR,IAH
790,8,JAX,ORD
1097,8,IAH,CVG
314,8,SEA,OGG
246,8,SFO,CEC
1423,8,ACV,SFO
1509,8,BOI,SFO
398,8,PIT,SBN
181,8,BWI,LGA
62,8,HLN,BIL
124,8,DTW,AUS
15,8,DFW,DAB
76,8,SJU,MDW
56,8,SLC,CMH
62,8,AUS,FLL
1325,8,CMH,PHX
1686,8,PDX,MSP
1738,8,MCO,MSY
579,8,MLU,DFW
1168,8,MSY,EWR
2625,8,MSP,LAX
2482,8,GSP,ATL
63,8,PWM,BGR
822,8,BDL,CLE
93,8,PVD,IAH
1266,8,SJT,DFW
173,8,MYR,DTW
144,8,DCA,LEX
155,8,RIC,MIA
242,8,DEN,XNA
140,8,FAT,SAN
61,8,MSP,SBN
61,8,CLE,SAV
2820,8,MIA,SJU
1963,8,OMA,MDW
532,8,DCA,MSY
1238,8,HOU,OKC
2664,8,SLC,PDX
1899,8,LAS,DTW
2639,8,SFO,HNL
404,8,CVG,JAN
2086,8,CLT,JAX
957,8,CLT,LAS
930,8,PDX,ANC
1167,8,EWR,BNA
3400,8,ORD,BUF
569,8,ALB,DCA
