ConsumerReportCount,_c3,_c16,_c17
170,7,GEG,SMF
87,7,SWF,PBI
9,7,AVL,MCO
2,7,SLC,GUC
6,7,SBA,BOI
5087,7,HOU,SAT
1119,7,BOS,SEA
5353,7,SLC,SFO
1592,7,MSY,STL
1111,7,RSW,STL
908,7,ABQ,LBB
14124,7,DCA,LGA
7072,7,LAS,OAK
649,7,TYS,DTW
1435,7,DEN,FSD
620,7,PDX,IAD
2611,7,PHX,JFK
2469,7,CLE,LAS
1488,7,MSY,BNA
5694,7,MHT,BWI
1068,7,PSP,DEN
931,7,MEM,RDU
1168,7,CVG,GSP
721,7,IAD,PVD
2594,7,SLC,SUN
789,7,IYK,LAX
75,7,PIA,DEN
311,7,LGA,TYS
50,7,SBP,SJC
340,7,BFL,IAH
107,7,FNT,RSW
37,7,CLT,MOB
1,7,RNO,IDA
135,7,BGR,ATL
39,7,ANC,CVG
144,7,CMH,MKE
99,7,DTW,SHV
49,7,PNS,MCO
1,7,SLC,SDF
573,7,JNU,PSG
227,7,DTW,RNO
1907,7,CLT,SFO
599,7,MCO,SFO
3073,7,RNO,SJC
720,7,STL,SJC
575,7,ABQ,MAF
3333,7,DAL,MAF
2999,7,SFO,MFR
1671,7,MSY,MIA
2401,7,SLC,ONT
2102,7,LAS,HOU
813,7,MSP,SAT
230,7,OAK,HNL
1521,7,DHN,ATL
1174,7,MCN,ATL
844,7,ORD,FAR
314,7,EWR,GRR
620,7,ROC,CLE
788,7,CHS,LGA
63,7,BUR,ATL
217,7,ROC,TPA
777,7,BUR,SLC
138,7,ASE,LAX
505,7,MCO,HPN
111,7,SAV,BOS
68,7,ORF,BNA
156,7,ABQ,ONT
92,7,TUS,SAT
1,7,CKB,CVG
1354,7,TPA,PVD
613,7,MEM,SDF
1182,7,LAX,TPA
1784,7,EWR,MDW
1704,7,MSP,MOT
7884,7,ATL,MSP
3743,7,MIA,PHL
3973,7,IAD,DFW
4070,7,BOS,DTW
3232,7,ORD,FLL
1409,7,ORD,ABE
948,7,EWR,AUS
858,7,RIC,BOS
66,7,FLL,CMH
4059,7,LBB,DAL
3239,7,LIT,DAL
1553,7,MHT,MCO
1136,7,MDW,IAD
542,7,FCA,GTF
2598,7,BWI,BUF
469,7,CLT,STT
3919,7,LAX,MRY
412,7,DFW,BPT
895,7,TPA,MHT
664,7,IAD,HPN
728,7,SGF,DEN
527,7,HPN,CVG
20,7,FLL,FNT
186,7,MIA,SDF
42,7,KOA,SLC
329,7,SMF,LGB
18,7,BUR,MCO
230,7,DTW,BGR
103,7,GSO,MSP
81,7,BTV,BWI
1,7,BWI,GRR
5076,7,FLL,TPA
5561,7,MCO,LGA
1964,7,MCO,MEM
2536,7,MSP,MSN
1465,7,PHL,MSY
2033,7,RIC,PHL
1911,7,SJU,DFW
575,7,MCO,JAN
7647,7,SLC,LAS
1331,7,PIT,ALB
2159,7,SHV,ATL
552,7,PSG,JNU
83,7,MIA,EGE
1230,7,IAD,OAK
444,7,CLE,HPN
13,7,PBI,TLH
678,7,HSV,CVG
660,7,GRB,CVG
480,7,HNL,PDX
1,7,TUS,PIH
76,7,TPA,CHS
190,7,ANC,LAS
151,7,SYR,DFW
22,7,DCA,CAE
75,7,SLC,PIT
47,7,ATL,SCE
57,7,SYR,FLL
800,7,DFW,RSW
3408,7,SFO,SBA
1894,7,BUR,SEA
1653,7,PBI,TPA
1813,7,EWR,MCI
1722,7,IND,MEM
1421,7,MSP,MIA
5775,7,SMF,ONT
1212,7,SAN,PHL
6239,7,MCI,DFW
1828,7,DEN,DSM
3086,7,OKC,IAH
2002,7,EWR,JAX
573,7,WRG,KTN
1814,7,ELP,ABQ
1113,7,ANC,ADQ
2127,7,PBI,BOS
2692,7,CMH,CVG
648,7,ROC,DCA
400,7,ISP,PVD
378,7,BDL,LAS
560,7,TPA,HOU
16,7,MEM,PBI
1843,7,CHA,ATL
1,7,VCT,ILE
582,7,BOS,LGB
80,7,MSP,LIT
28,7,TVC,DFW
2,7,EWR,JFK
81,7,TPA,ORF
136,7,ONT,COS
93,7,ABQ,TUL
92,7,JAX,MCI
219,7,AVL,DTW
218,7,ROA,DTW
6,7,TUS,FAT
2,7,XNA,CLT
1,7,LNK,PIA
3275,7,LAX,RNO
2522,7,SLC,SMF
2674,7,ORD,TYS
773,7,RSW,MCO
4737,7,BWI,MDW
5194,7,EWR,MSP
163,7,HDN,MSP
1636,7,RSW,PHL
6689,7,DCA,DFW
1774,7,SLC,HLN
2627,7,BNA,IAH
574,7,IND,JAX
3534,7,TLH,ATL
2221,7,IAH,BHM
2409,7,RDU,BWI
7526,7,SAT,DAL
5946,7,OAK,PHX
502,7,PHL,STT
96,7,STL,ELP
3042,7,CRP,DFW
533,7,JAX,MIA
347,7,MLI,DEN
200,7,IND,SFO
697,7,CVG,GRB
1,7,HLN,BTM
228,7,MQT,GRB
86,7,JFK,PNS
1,7,FAI,OME
39,7,FLL,EYW
126,7,GEG,SAN
39,7,BWI,DAB
98,7,SGF,MSP
26,7,SAN,MCO
11,7,DTW,CHA
24,7,OTH,PDX
1180,7,PIT,ROC
78,7,AGS,SAV
1009,7,CLE,SFO
4299,7,DEN,SJC
506,7,STL,SJU
4740,7,BOI,SLC
2067,7,SFO,STL
1172,7,LAS,TPA
4845,7,CLE,MDW
633,7,LAS,MEM
1969,7,PHX,OKC
681,7,DTW,PDX
1599,7,IND,PHL
450,7,CMH,LAX
440,7,SFO,ABQ
3260,7,JAN,ATL
9800,7,MIA,ATL
3811,7,FLL,BOS
853,7,ROC,CLT
1320,7,PWM,ATL
1181,7,RDU,TPA
261,7,COS,LAS
670,7,FLL,PHX
596,7,SAT,DTW
1036,7,BUF,IAD
8,7,PIA,MLI
656,7,CLL,IAH
3,7,FAR,GJT
162,7,LEX,DCA
795,7,DCA,DEN
1116,7,DAL,STL
121,7,IAD,ABQ
62,7,YUM,LAS
116,7,GRR,DEN
92,7,MSP,CMX
1497,7,HNL,SEA
5783,7,STL,MCI
1616,7,CMH,MCO
1955,7,SFO,DTW
1937,7,SAT,ELP
4586,7,PHL,FLL
1506,7,LGA,JAX
3942,7,MSP,LAS
1963,7,DTW,ALB
3921,7,AMA,DAL
938,7,ORD,CHA
1100,7,EWR,MKE
83,7,LAS,PIE
336,7,MDW,PIE
242,7,HVN,CVG
112,7,JFK,MLB
18,7,CLT,CHO
22,7,MSP,PWM
208,7,DTW,TUL
208,7,DTW,SWF
162,7,LNK,MSP
19,7,MKG,FNT
1,7,TUL,DSM
2671,7,CLT,SAV
914,7,PSP,SEA
450,7,GEG,SFO
575,7,HOU,LIT
1410,7,BNA,MEM
1143,7,LAS,MIA
5683,7,LAS,ONT
1035,7,HNL,ORD
7245,7,BOS,IAD
4079,7,PHL,IAH
5894,7,FLL,JFK
3622,7,BDL,ATL
7883,7,ATL,DEN
2206,7,TUL,DEN
1640,7,CLT,PHX
19,7,FLL,MIA
1463,7,MDW,RDU
113,7,AUS,MFE
3055,7,MCO,MDW
590,7,IAH,SJU
1790,7,ROC,JFK
405,7,ABQ,PDX
1254,7,DFW,VPS
827,7,ATL,CHO
1255,7,OXR,LAX
523,7,CAE,IAH
1025,7,CLE,MKE
805,7,GRR,CLE
69,7,DCA,MKE
279,7,SLC,WYS
127,7,PVD,DFW
186,7,MSP,OKC
3,7,LGA,AGS
388,7,PHL,HOU
340,7,PDX,MDW
405,7,GTF,DEN
17,7,LEX,TPA
1,7,AUS,DSM
137,7,LAS,BFL
379,7,MOD,LAX
135,7,SCC,BRW
22,7,PBI,IND
49,7,CMH,MCI
71,7,ORD,MOB
159,7,BDL,MKE
1,7,MTJ,GJT
2,7,HPN,LGA
2,7,XNA,BHM
1877,7,DEN,PIT
1670,7,COS,SLC
2997,7,ORD,TUL
3708,7,DAL,LIT
1950,7,LIT,MEM
551,7,SDF,MEM
4490,7,OKC,DFW
524,7,SNA,DTW
1477,7,BWI,HOU
192,7,ELM,ITH
1270,7,BET,ANC
299,7,PHL,AVP
7170,7,JFK,BOS
844,7,MEM,BOS
1260,7,IND,CLE
161,7,PWM,DCA
35,7,IAH,MDW
625,7,MCO,ROC
221,7,DFW,BUF
72,7,IAD,MKE
896,7,MHT,TPA
754,7,EYW,ATL
1550,7,SLC,PIH
1,7,SUX,OMA
1105,7,IAH,LCH
278,7,MIA,RIC
257,7,SDF,IAD
335,7,FLL,HOU
181,7,PBI,IAD
270,7,BGR,EWR
75,7,SAT,TUL
77,7,DCA,MSN
50,7,PDX,MCO
9,7,DFW,BMI
1,7,CHS,FWA
1,7,VPS,LGA
1008,7,CMH,PIT
1373,7,BOS,SLC
561,7,CMH,MIA
658,7,MBS,MSP
2980,7,OMA,MSP
1238,7,ABQ,ORD
68,7,BFL,DFW
2648,7,CMH,DTW
1322,7,LGA,GSO
2330,7,IND,IAH
6157,7,ORD,BDL
1443,7,RIC,CVG
1488,7,MHT,EWR
728,7,IAD,MDT
1155,7,EWR,BWI
541,7,CMH,RDU
905,7,SAV,ORD
1150,7,MOD,SFO
549,7,CLE,ORF
1196,7,HRL,IAH
336,7,SAT,CLE
253,7,TPA,CAK
502,7,BOS,PHF
186,7,BWI,SRQ
23,7,CAE,DCA
92,7,ATL,BGM
263,7,DEN,DAY
35,7,FWA,MSP
1,7,TWF,BOI
1728,7,MDW,PVD
2317,7,CVG,RDU
1132,7,FAT,SLC
3303,7,IAH,SLC
75,7,HDN,STL
1484,7,DTW,TVC
565,7,ORF,LGA
1617,7,CVG,MEM
648,7,TYS,MEM
1609,7,LAS,OMA
1462,7,ATL,PDX
1313,7,BNA,PHL
3005,7,LAX,DTW
1142,7,SAN,DTW
6302,7,STL,DTW
1678,7,SJU,FLL
609,7,MCO,AUS
8697,7,ATL,BOS
2076,7,PHL,BUF
2100,7,DEN,CLE
42,7,ATL,GUC
3043,7,PIA,ORD
90,7,TPA,TLH
13,7,HDN,EWR
638,7,MSN,CVG
402,7,CVG,XNA
302,7,LAS,ISP
256,7,GSO,BOS
371,7,CAK,DEN
37,7,MIA,SLC
219,7,SLC,ASE
135,7,KOA,PHX
67,7,MCI,CMH
120,7,ATW,MSP
94,7,MKE,GRB
24,7,PNS,FLL
2,7,PIT,MYR
2,7,PSP,GJT
403,7,RSW,LGA
3280,7,DEN,OAK
3564,7,ALB,ORD
1249,7,ELP,ORD
3023,7,IAH,ABQ
9970,7,DFW,PHX
27,7,STT,IAD
194,7,SRQ,IAH
914,7,IAD,GSO
1489,7,IAD,CAE
671,7,IAH,DAY
4,7,SGU,CDC
1,7,SGF,GJT
193,7,BTR,CVG
99,7,SMF,SAT
64,7,CPR,MSP
1,7,AMA,TUL
1,7,CAE,AUS
7,7,DEN,KOA
1,7,IAH,PIA
3137,7,ORD,RIC
1194,7,AUS,SJC
5908,7,PHX,SMF
692,7,SMF,STL
100,7,STX,STT
1637,7,CMH,TPA
527,7,PIT,LEX
20,7,FSD,LNK
6215,7,DFW,MCI
844,7,MSP,ONT
797,7,EWR,PDX
3027,7,OAK,DFW
290,7,ITH,ELM
768,7,SAN,ELP
7530,7,DEN,IAH
6162,7,PHX,IAH
1558,7,ORD,JFK
641,7,MSP,DAY
2343,7,CLT,DEN
509,7,ANC,LAX
76,7,EGE,SFO
2124,7,IAH,BTR
699,7,SAV,IAH
138,7,TXK,IAH
1,7,EKO,TWF
1,7,CPR,PIH
160,7,LIT,EWR
56,7,FAI,SLC
96,7,HKY,ATL
474,7,ATL,SGF
58,7,PHL,CAE
137,7,PHL,PDX
70,7,TUS,MCI
208,7,TUL,DTW
6,7,CLT,DAB
1,7,CLE,PDX
1,7,MRY,PIH
165,7,MLU,PNS
4214,7,EWR,RDU
807,7,MCO,RSW
2524,7,DTW,MCI
527,7,PHX,MIA
2435,7,DTW,MSN
4317,7,DEN,PHL
6557,7,EWR,DTW
1162,7,PWM,EWR
1175,7,PHL,IAD
1058,7,DCA,IND
1501,7,ORF,CVG
368,7,LGB,ORD
6011,7,SBA,LAX
49,7,MIA,APF
60,7,MIA,SRQ
842,7,EVV,CVG
677,7,ORD,ROA
224,7,MYR,DTW
1,7,SBA,GJT
732,7,CLE,RDU
479,7,IAH,TLH
1,7,LAX,PIH
161,7,PHL,MKE
147,7,MCO,TYS
174,7,JAX,HOU
65,7,OGG,LAS
1,7,MCI,PIH
354,7,DEN,IDA
328,7,LGB,SMF
101,7,DCA,GRR
198,7,MLI,DTW
1,7,OKC,CLE
3968,7,MSP,LGA
2959,7,CLT,ORF
47,7,SRQ,PBI
1349,7,MSY,DTW
1881,7,OKC,HOU
2082,7,SEA,IAD
1673,7,SJC,IAH
1755,7,OMA,LAS
5335,7,LAS,ATL
1337,7,MSP,BOI
764,7,MSP,CID
62,7,MDT,PHL
397,7,JAC,DFW
256,7,ABE,MCO
482,7,ANC,DEN
298,7,IAH,ILE
29,7,JAC,BIL
1,7,GPT,LGA
88,7,BNA,SLC
83,7,BOS,TTN
97,7,DTW,LNK
1,7,GPT,BTR
1,7,CID,OMA
1,7,CEC,RDD
61,7,BGR,PVD
3097,7,OAK,RNO
3250,7,SFO,RNO
1502,7,MEM,SAT
8071,7,PHX,SEA
1470,7,STL,SGF
14333,7,LAX,SJC
2438,7,CVG,TPA
437,7,CVG,TUS
1457,7,JAX,LGA
1609,7,BWI,MCI
7757,7,EWR,MCO
14655,7,LAX,ORD
7887,7,PIT,ORD
3736,7,MKE,ATL
2146,7,JAX,BWI
1360,7,SAT,CVG
6619,7,BUR,PHX
3101,7,IAD,EWR
5439,7,SFO,EWR
959,7,SAN,BNA
577,7,EWR,SJC
177,7,JFK,SNA
542,7,CRP,ATL
550,7,IND,IAD
1267,7,LAX,OXR
16,7,PHL,EGE
306,7,HNL,SMF
152,7,SAV,JFK
344,7,HOU,PHL
178,7,ATL,RNO
282,7,ORF,MDW
267,7,SAT,MDW
349,7,BOI,LAX
71,7,YUM,SLC
71,7,SDF,DEN
1,7,CLE,CPR
4963,7,CLT,PIT
1235,7,PHL,SAN
3840,7,SNA,SEA
1655,7,PIT,SFO
3236,7,RNO,SFO
759,7,TPA,SJU
9371,7,PHX,SLC
5713,7,MIA,LGA
1769,7,EWR,MSY
800,7,RSW,DFW
2323,7,MCI,DTW
711,7,LBB,ELP
1215,7,STL,IAD
565,7,CLT,ABE
3277,7,MSP,BOS
1120,7,SEA,BOS
1040,7,BNA,DCA
12160,7,DFW,DEN
816,7,PSP,PHX
3923,7,SBP,LAX
442,7,BGR,LGA
594,7,MIA,EYW
306,7,SLC,DCA
849,7,CVG,CID
1304,7,CVG,CLT
1746,7,IAD,CLE
796,7,LAX,IYK
162,7,AGS,EWR
1047,7,ICT,IAH
16,7,PIE,LGA
64,7,HNL,ANC
63,7,BIL,ORD
26,7,LGA,DAB
40,7,RNO,GEG
52,7,MKE,DAY
21,7,LGB,PDX
1,7,CHS,JAX
4115,7,LGA,PIT
1042,7,CLE,RSW
233,7,RNO,STL
2815,7,BOS,TPA
25,7,ORD,MTJ
3094,7,DAL,OKC
869,7,BOS,ORF
1844,7,BWI,ORF
1097,7,MOB,DFW
3865,7,MCO,IAH
5086,7,ATL,CHS
1026,7,SFO,CLE
266,7,STX,PHL
38,7,BIL,GTF
2164,7,DFW,SJT
1609,7,ATL,FAY
1375,7,ATL,HPN
10,7,ICT,MDW
888,7,CVG,LAN
1308,7,IAD,CHS
331,7,CHO,IAD
773,7,ORD,CAK
145,7,CVG,ILM
189,7,SLC,XNA
91,7,SDF,JFK
513,7,FNT,ORD
106,7,ERI,ATL
22,7,SDF,MKE
24,7,LMT,PDX
190,7,BUF,ROC
8867,7,LAS,SAN
5728,7,IAH,SAT
7469,7,PHX,SFO
990,7,STL,SNA
4267,7,STL,MCO
696,7,TUS,MSP
3892,7,ONT,DFW
7032,7,STL,DFW
5918,7,JFK,FLL
1371,7,MSP,GEG
2372,7,MDW,IND
2433,7,LGA,CMH
2400,7,TPA,CVG
4149,7,IAH,DCA
1459,7,FSD,DEN
1,7,SYR,BDL
1172,7,PHX,TPA
161,7,OGG,STL
1107,7,HOU,LAX
31,7,BDL,CMH
3735,7,LAX,SBP
340,7,LGA,PVD
375,7,STT,CLT
30,7,SMF,CEC
304,7,CLE,GSP
563,7,CMH,CLE
13,7,IAH,DRO
728,7,IAH,LRD
1942,7,ATL,GNV
1650,7,ILM,ATL
404,7,LWS,SLC
208,7,CAE,DTW
17,7,MKE,SFO
1,7,YAK,ANC
24,7,PDX,OTH
2455,7,DCA,PIT
18108,7,LAX,SFO
5330,7,SNA,SFO
1523,7,CLT,SJU
2203,7,DEN,TUS
3823,7,DCA,MSP
3101,7,FAR,MSP
2036,7,ALB,PHL
2388,7,DFW,DSM
3604,7,MKE,DTW
1939,7,TUS,IAH
1113,7,ADQ,ANC
599,7,OTZ,ANC
6585,7,MSY,ATL
1093,7,CLT,CAE
4,7,JFK,ANC
822,7,SAT,BWI
740,7,AUS,BWI
243,7,IND,PIE
247,7,SBA,DFW
2,7,SBP,SMX
358,7,ATL,OAJ
1,7,BNA,COS
4266,7,ORD,TPA
1644,7,MKE,MEM
1618,7,CVG,MIA
239,7,JAN,MLU
152,7,MGM,MLU
951,7,SLC,OMA
4899,7,TPA,PHL
9228,7,ABQ,PHX
15291,7,ATL,DFW
257,7,GTF,HLN
14363,7,ORD,LAX
2263,7,CLE,CLT
507,7,DAY,CLT
5546,7,DFW,CLT
1191,7,MDT,CLT
2336,7,DEN,CVG
3112,7,MCO,DEN
752,7,EUG,DEN
172,7,SEA,SIT
957,7,AUS,EWR
1743,7,MDW,HOU
1033,7,IAH,TYS
235,7,HTS,ATL
33,7,HOU,EWR
2,7,MRY,SJC
196,7,DTW,JAN
31,7,ALO,MSP
99,7,AUS,TUS
156,7,ONT,TUS
50,7,SFO,OTH
19,7,DTW,ITH
1,7,CMH,AUS
1,7,CHS,SAV
1,7,SDF,LAX
1621,7,BOI,RNO
1697,7,TUS,SAN
825,7,MCO,SAT
1035,7,SDF,MCO
187,7,SJU,MSP
1659,7,TPA,PBI
2471,7,IAH,ELP
246,7,MCI,HOU
2215,7,MIA,IAD
9197,7,ORD,IAH
1570,7,KOA,LAX
1882,7,SAN,ABQ
5683,7,RSW,ATL
367,7,MSP,AZO
1291,7,ORD,BHM
3886,7,PHX,BWI
1430,7,MHT,MDW
431,7,DFW,OGG
191,7,OGG,OAK
1144,7,MHT,ATL
16,7,SJU,RDU
1781,7,LAX,ONT
604,7,IAH,LEX
178,7,MDW,CVG
588,7,IAH,GRR
367,7,JFK,ORF
847,7,CHS,CVG
1,7,HNL,MKK
485,7,BHM,DEN
37,7,BTR,EWR
1,7,ATW,GRR
25,7,BZN,ATL
9,7,MCI,FLL
4530,7,IAD,SFO
623,7,MSP,MBS
497,7,DAY,PHL
4482,7,FLL,PHL
3661,7,DCA,EWR
4126,7,MIA,JFK
2406,7,SAT,LAS
798,7,STT,ATL
2078,7,DFW,BHM
575,7,STL,BHM
2505,7,IAH,BNA
700,7,SAT,BNA
569,7,ABQ,SEA
5,7,HOU,IAH
307,7,BTR,ORD
1167,7,PHX,RDU
199,7,OAK,MSY
535,7,CLE,MDT
161,7,SAN,IPL
107,7,XNA,DTW
1346,7,CPR,DEN
266,7,JFK,SMF
1,7,AUS,GJT
41,7,LGA,SRQ
34,7,FAR,LAS
1,7,ICT,SPI
152,7,LAX,OKC
308,7,GSP,MEM
81,7,BFL,SAN
48,7,BGR,JFK
1,7,TLH,AUS
1,7,ELP,GJT
1236,7,MSY,PHX
10666,7,LAX,SEA
2103,7,STL,SEA
855,7,KOA,SFO
1173,7,MCO,SLC
1218,7,PIT,SYR
202,7,HOU,MEM
813,7,SEA,MEM
952,7,BNA,MIA
1134,7,GFK,MSP
8157,7,LAS,ORD
5755,7,ATL,PBI
1523,7,SDF,DTW
881,7,ATL,FWA
39,7,JAC,IDA
5975,7,BOS,BWI
3064,7,CLT,CHS
2097,7,MEM,CLT
741,7,SYR,DCA
1662,7,MIA,CVG
518,7,TPA,AUS
112,7,MFE,AUS
800,7,LAX,IND
38,7,BIL,FCA
3469,7,SGF,DFW
2476,7,ORD,CMI
807,7,DEN,SGF
433,7,MCO,FNT
294,7,SCE,IAD
1,7,MSO,RAP
1,7,GSO,MSY
42,7,DSM,DCA
1,7,SLC,CYS
22,7,CLE,CHS
35,7,ICT,DTW
2,7,CLT,OAJ
1216,7,CVG,PVD
760,7,DCA,RSW
1042,7,MEM,STL
1567,7,TUL,MCI
7713,7,PHL,MCO
1217,7,PIT,MDT
158,7,HDN,ORD
3237,7,SMF,PDX
1539,7,RIC,DFW
1939,7,CVG,GRR
3999,7,DTW,GRR
1121,7,BHM,HOU
4445,7,IAH,LAS
4764,7,BHM,ATL
1270,7,ANC,BET
1246,7,BHM,BNA
2285,7,TPA,BNA
3055,7,PIT,BOS
1377,7,SLC,BOS
4469,7,SJC,BUR
4782,7,ATL,DAY
1667,7,GEG,DEN
4688,7,SAN,DEN
3385,7,SNA,DEN
273,7,MCI,MHT
55,7,HNL,DTW
2013,7,TPA,MDW
1103,7,IAH,SMF
1923,7,ORD,EVV
110,7,MSN,MEM
1231,7,TOL,CVG
264,7,SWF,IAD
62,7,DEN,HLN
7,7,KOA,DEN
83,7,TUS,JFK
104,7,AVL,MSP
131,7,MCI,MSY
39,7,OGG,DEN
1,7,PSC,GJT
14,7,PSE,FLL
13,7,DEN,TVC
1,7,TLH,AGS
725,7,RSW,PIT
300,7,DCA,SDF
2702,7,ATL,MGM
4060,7,MSP,MKE
1363,7,ATL,MLU
1658,7,BNA,MSP
4500,7,AUS,ORD
1146,7,IAH,ORF
3202,7,DFW,PDX
4327,7,RDU,PHL
630,7,CAE,EWR
2037,7,DTW,FLL
9044,7,ATL,IAD
1961,7,MSP,IAD
2845,7,AGS,ATL
1137,7,LBB,AUS
655,7,COS,CVG
329,7,GSO,MCO
191,7,IAH,SRQ
803,7,CHA,ORD
1784,7,SLC,TWF
1473,7,GJT,SLC
1090,7,IAH,AEX
422,7,CVG,AVL
195,7,SJT,IAH
385,7,CVG,ERI
196,7,DFW,CMI
19,7,CLT,PHF
85,7,EWR,PSE
297,7,MSP,MLI
311,7,PFN,MEM
51,7,MCO,PDX
1,7,MSN,COS
3386,7,BOS,PIT
1126,7,BHM,SDF
2462,7,ATL,SHV
1248,7,ATL,SJC
1284,7,OKC,MEM
3781,7,ICT,DFW
10996,7,LAX,DFW
1521,7,MAF,IAH
616,7,STT,JFK
1021,7,LBB,ABQ
1150,7,MSP,ABQ
1136,7,SLC,ANC
5740,7,SAV,ATL
827,7,SAN,CLT
229,7,SFO,ANC
473,7,JAX,BHM
311,7,ITO,OGG
1831,7,BMI,ORD
6,7,FAT,TUS
608,7,ROA,CVG
1906,7,MLI,ORD
279,7,WYS,SLC
1,7,SDF,PIA
2,7,RAP,PIH
353,7,HTS,CVG
1,7,MFR,FAT
281,7,ATL,TUP
799,7,YUM,PHX
136,7,PDX,PHL
312,7,TLH,MEM
18491,7,LAS,PHX
6541,7,PHX,SJC
6861,7,SNA,SJC
1674,7,SAN,TUS
14325,7,DFW,ORD
2417,7,SDF,DFW
4654,7,IAH,DTW
3148,7,MIA,DTW
156,7,DCA,GSO
1316,7,DFW,HNL
4323,7,MSP,IAH
575,7,JAX,IND
438,7,PHL,JFK
3724,7,MSP,LAX
2671,7,SLC,BIL
5074,7,SMF,BUR
2317,7,DEN,CLT
953,7,BNA,SAN
147,7,JNU,GST
1741,7,HOU,MDW
44,7,PVD,HOU
420,7,MCI,RDU
13,7,SJU,MAZ
59,7,IAH,GUC
876,7,ROC,BWI
1119,7,IAD,SAV
1,7,PFN,TLH
12,7,MLI,LAS
287,7,DTW,BTV
2,7,CLT,CAK
169,7,MCI,IAD
75,7,AUS,OKC
64,7,SMF,OKC
43,7,INL,MSP
4700,7,ORD,RDU
10446,7,SEA,SFO
5207,7,LAS,SMF
1784,7,CVG,STL
565,7,MIA,STX
3810,7,CVG,LGA
1304,7,BHM,ORD
1425,7,DCA,PBI
2094,7,PBI,DFW
4344,7,DCA,DTW
3311,7,LAS,DTW
1294,7,PBI,DTW
3016,7,JAX,FLL
3122,7,CRP,HOU
6091,7,LAX,IAH
2405,7,MCI,LAX
575,7,LAS,AMA
9339,7,TPA,ATL
1874,7,CVG,BNA
1849,7,RSW,BOS
2183,7,DSM,DEN
822,7,BHM,DTW
80,7,STL,PIA
749,7,DAY,CLE
690,7,GSP,EWR
961,7,ORD,LAN
220,7,LEX,LGA
36,7,MOB,CLT
231,7,STL,RNO
780,7,SAT,SLC
2469,7,IAD,TPA
2021,7,ORD,MHT
2490,7,GRR,MSP
574,7,BNA,OAK
173,7,MSP,EGE
538,7,LGA,GSP
4028,7,DCA,IAH
7118,7,BOS,JFK
475,7,PIT,BGM
1744,7,IAH,BRO
1717,7,BHM,CVG
2428,7,BWI,CVG
3642,7,ABQ,DAL
12291,7,BOS,DCA
834,7,HDN,DEN
4337,7,PHL,DEN
1342,7,SAT,LAX
52,7,IAD,MEM
327,7,MSP,JAX
530,7,AVL,EWR
740,7,ATL,FLO
580,7,MKE,MCO
62,7,ATL,BUR
22,7,IND,PBI
206,7,DTW,AVP
22,7,CLE,GSO
1,7,OAK,SFO
1,7,PDX,PIH
147,7,SJC,PSP
16,7,STL,PSP
2192,7,PDX,RNO
1377,7,CVG,SAT
1687,7,MSP,SNA
6885,7,SJC,SNA
3832,7,IAH,MCO
1548,7,BWI,PHL
2796,7,TUS,LAS
1073,7,DCA,BNA
3954,7,HOU,DFW
1581,7,GPT,IAH
1365,7,LAS,FAT
714,7,SBA,DEN
1271,7,ATL,GRR
306,7,DCA,SLC
412,7,SFO,CEC
66,7,LGB,ATL
109,7,SBN,MSP
326,7,MDW,SMF
2,7,GTF,IDA
110,7,RDU,DEN
3,7,ABE,LGA
41,7,SLC,GCC
4,7,SJC,SFO
1,7,MIA,BUF
7,7,LIH,SAN
2387,7,CVG,SDF
4896,7,PDX,SJC
1095,7,AUS,STL
1148,7,BDL,STL
1812,7,ATL,SYR
4613,7,CLT,MCO
594,7,FLL,MSP
3586,7,SLC,MSP
2171,7,MHT,ORD
2432,7,LFT,IAH
3955,7,EWR,LAS
2004,7,ALB,ATL
1383,7,CMH,BWI
1615,7,SJU,CLT
2146,7,RDU,BNA
369,7,ORD,LGB
1402,7,GGG,DFW
294,7,GSO,MEM
424,7,DSM,PHX
890,7,SYR,IAD
638,7,ALB,IAD
296,7,ABE,IAD
350,7,XNA,DEN
60,7,HLN,DEN
17,7,TPA,LEX
1382,7,DAL,MCI
1,7,BTV,SBN
100,7,OGG,SMF
105,7,PMD,SFO
1,7,LIT,SAT
2,7,IAD,ONT
3282,7,RNO,SLC
4135,7,ATL,SRQ
559,7,ATL,SWF
1302,7,BUF,LGA
1118,7,BHM,MDW
3042,7,MSP,OMA
3659,7,DAY,ORD
2362,7,MSN,DTW
1786,7,BNA,EWR
14,7,EGE,IAD
1964,7,PHX,IND
6871,7,BUR,LAS
3170,7,DFW,CLE
7847,7,MSP,DEN
473,7,TPA,SAT
964,7,DFW,SAV
2904,7,DFW,ABI
1382,7,IAH,LIT
865,7,ATW,CVG
1212,7,JAX,IAD
36,7,CLE,DAB
188,7,DCA,JAN
17,7,FLL,LEX
273,7,MDW,AUS
516,7,MDW,BUF
425,7,DEN,MSN
1630,7,DEN,ASE
574,7,SDF,PHX
1981,7,CLT,PVD
6220,7,DFW,SEA
1126,7,ANC,SLC
1171,7,IAD,PHL
2412,7,PBI,PHL
2296,7,BUF,EWR
670,7,ORD,GEG
2009,7,ELP,HOU
1445,7,DFW,JFK
3360,7,PHL,LAS
2349,7,SDF,BWI
5101,7,PIT,CLT
1349,7,PWM,CVG
179,7,BDL,SFO
15,7,HDN,LAX
611,7,MCI,TPA
156,7,SJC,MCI
3861,7,DFW,XNA
